customer_id,segment,plan,contract_type,region,tenure,mrr,logins_per_month,days_since_login,features_used,support_tickets,nps_score,csat_score,num_products,start_date,churn,login_tenure_ratio,support_burden,mrr_log,is_inactive_30d,is_inactive_60d,nps_bucket,is_detractor,is_new_customer,is_early_tenure,is_mature_tenure,churn_probability,risk_level,model_used
CUST-01663,Enterprise,Pro,Annual,Europe,65.2,4146.004049999999,18.9,45,1,1,9,3,2,2021-09-21,0,0.2898773006134969,0.015337423312883436,8.330141436855502,1,0,Promoter,0,0,0,1,0.0025,Low,xgboost
CUST-00113,Enterprise,Pro,Multi-year,North America,7.4,1885.38,21.3,3,16,1,8,3,3,2021-04-20,0,2.8783783783783785,0.13513513513513511,7.542414927521644,0,0,Passive,0,0,1,0,0.0025,Low,xgboost
CUST-00470,Enterprise,Enterprise,Annual,North America,4.9,2943.46,17.1,6,5,1,7,4,5,2021-05-20,0,3.489795918367347,0.2040816326530612,7.987680717643007,0,0,Passive,0,0,1,0,0.0025,Low,xgboost
CUST-01458,Mid-Market,Pro,Monthly,North America,8.9,621.43,51.1,8,5,0,9,5,2,2021-03-24,0,5.741573033707865,0.0,6.433631172216713,0,0,Promoter,0,0,1,0,0.0025,Low,xgboost
CUST-00523,Enterprise,Pro,Annual,APAC,32.5,2643.01,7.8,9,10,0,10,3,2,2021-11-02,0,0.24,0.0,7.8800519831126845,0,0,Promoter,0,0,0,1,0.0025,Low,xgboost
CUST-00446,Enterprise,Enterprise,Multi-year,North America,50.0,1395.43,15.0,2,11,2,8,1,2,2022-01-06,0,0.3,0.04,7.241674258815633,0,0,Passive,0,0,0,1,0.0024,Low,xgboost
CUST-01551,Enterprise,Enterprise,Annual,Europe,9.5,3372.52,3.2,8,18,1,8,5,1,2021-03-09,0,0.3368421052631579,0.10526315789473684,8.123711988610749,0,0,Passive,0,0,1,0,0.0024,Low,xgboost
CUST-00413,Enterprise,Enterprise,Annual,Europe,22.2,2570.83,13.3,8,4,1,1,4,4,2021-08-03,0,0.5990990990990992,0.04504504504504505,7.852372986750028,0,0,Detractor,1,0,0,1,0.0024,Low,xgboost
CUST-00964,SMB,Starter,Monthly,North America,19.5,105.65,20.4,15,19,4,10,1,2,2022-03-06,0,1.046153846153846,0.20512820512820512,4.669552444917359,0,0,Promoter,0,0,0,1,0.0024,Low,xgboost
CUST-01356,Enterprise,Pro,Multi-year,APAC,9.0,1567.86,26.0,5,3,3,7,5,3,2021-12-09,0,2.888888888888889,0.3333333333333333,7.358104519943748,0,0,Passive,0,0,1,0,0.0024,Low,xgboost
CUST-00234,SMB,Starter,Monthly,APAC,5.9,118.77,20.2,24,18,2,10,5,2,2022-03-03,0,3.423728813559322,0.3389830508474576,4.785573236959415,0,0,Promoter,0,0,1,0,0.0024,Low,xgboost
CUST-00971,Mid-Market,Pro,Annual,LATAM,6.3,478.8,14.8,13,10,2,9,5,1,2022-01-11,0,2.3492063492063493,0.31746031746031744,6.173369350405594,0,0,Promoter,0,0,1,0,0.0024,Low,xgboost
CUST-00814,Enterprise,Pro,Annual,North America,8.4,1172.19,2.9,4,12,0,7,5,3,2021-07-28,0,0.34523809523809523,0.0,7.067481813371095,0,0,Passive,0,0,1,0,0.0024,Low,xgboost
CUST-01317,SMB,Starter,Monthly,North America,12.4,58.98,49.4,17,17,2,9,3,2,2022-04-01,0,3.983870967741935,0.16129032258064516,4.094011173320863,0,0,Promoter,0,0,0,1,0.0024,Low,xgboost
CUST-01103,Enterprise,Enterprise,Annual,North America,18.0,1709.23,17.9,31,18,1,5,5,4,2021-03-11,0,0.9944444444444444,0.05555555555555555,7.444383143375975,1,0,Detractor,1,0,0,1,0.0024,Low,xgboost
CUST-01763,SMB,Starter,Monthly,Europe,7.7,56.92,29.5,15,18,2,8,5,5,2021-09-19,0,3.831168831168831,0.2597402597402597,4.059062748077461,0,0,Passive,0,0,1,0,0.0024,Low,xgboost
CUST-01313,SMB,Starter,Monthly,North America,27.0,125.31,23.9,14,5,1,9,5,2,2021-10-22,0,0.8851851851851852,0.037037037037037035,4.8387392027858835,0,0,Promoter,0,0,0,1,0.0024,Low,xgboost
CUST-01022,SMB,Pro,Annual,APAC,6.4,51.48,47.3,2,1,0,8,5,2,2021-02-03,0,7.390624999999999,0.0,3.9604321446358335,0,0,Passive,0,0,1,0,0.0024,Low,xgboost
CUST-01207,Mid-Market,Enterprise,Annual,APAC,13.0,384.86,60.0,27,12,0,5,5,4,2021-06-01,0,4.615384615384615,0.0,5.955474609374827,0,0,Detractor,1,0,0,1,0.0024,Low,xgboost
CUST-01124,Mid-Market,Pro,Annual,Europe,29.0,723.61,23.7,3,19,4,9,4,4,2022-01-31,0,0.8172413793103448,0.13793103448275862,6.585633579083385,0,0,Promoter,0,0,0,1,0.0024,Low,xgboost
CUST-01116,Mid-Market,Pro,Annual,APAC,9.1,457.94,16.2,3,16,2,10,5,1,2022-04-09,0,1.7802197802197801,0.21978021978021978,6.128919482561829,0,0,Promoter,0,0,1,0,0.0024,Low,xgboost
CUST-00315,Mid-Market,Enterprise,Annual,APAC,3.9,275.51,21.5,22,9,2,9,4,2,2021-08-30,0,5.512820512820513,0.5128205128205129,5.622246986673683,0,0,Promoter,0,0,1,0,0.0024,Low,xgboost
CUST-00362,Mid-Market,Pro,Annual,APAC,5.4,567.3,2.0,24,5,1,10,5,4,2021-08-13,0,0.37037037037037035,0.18518518518518517,6.342649448303075,0,0,Promoter,0,0,1,0,0.0023,Low,xgboost
CUST-01070,SMB,Starter,Annual,LATAM,34.2,58.85,49.6,17,19,1,8,5,3,2021-06-19,0,1.4502923976608186,0.029239766081871343,4.091841432003982,0,0,Passive,0,0,0,1,0.0023,Low,xgboost
CUST-01123,Enterprise,Pro,Multi-year,Europe,3.4,1815.61,5.1,33,9,1,9,5,5,2022-02-15,0,1.5,0.29411764705882354,7.504727405842129,1,0,Promoter,0,0,1,0,0.0023,Low,xgboost
CUST-00372,SMB,Starter,Monthly,Europe,25.4,38.99,2.4,4,3,5,9,5,5,2021-06-18,0,0.09448818897637795,0.1968503937007874,3.688629422858727,0,0,Promoter,0,0,0,1,0.0023,Low,xgboost
CUST-01434,Mid-Market,Starter,Annual,Europe,0.6,395.88,19.3,1,19,0,10,5,2,2021-11-10,0,19.3,0.0,5.983633967992794,0,0,Promoter,0,1,0,0,0.0023,Low,xgboost
CUST-00219,Mid-Market,Pro,Annual,North America,71.0,783.97,15.3,28,16,1,6,4,3,2021-06-29,0,0.2154929577464789,0.014084507042253521,6.665645500491627,0,0,Detractor,1,0,0,1,0.0023,Low,xgboost
CUST-01063,Mid-Market,Pro,Annual,North America,40.5,499.97,25.5,4,14,2,8,5,1,2022-05-05,0,0.6296296296296297,0.04938271604938271,6.216546219052451,0,0,Passive,0,0,0,1,0.0022,Low,xgboost
CUST-01266,SMB,Starter,Annual,North America,3.5,83.66,21.1,1,16,0,4,5,4,2022-01-14,0,6.028571428571429,0.0,4.438643235092778,0,0,Detractor,1,0,1,0,0.0022,Low,xgboost
CUST-01328,Mid-Market,Starter,Monthly,North America,5.7,566.24,7.1,1,19,1,10,2,4,2021-02-27,0,1.2456140350877192,0.17543859649122806,6.340782494593145,0,0,Promoter,0,0,1,0,0.0022,Low,xgboost
CUST-01270,SMB,Starter,Annual,North America,9.9,37.59,23.1,5,15,2,10,4,4,2021-03-30,0,2.3333333333333335,0.20202020202020202,3.6529931755495273,0,0,Promoter,0,0,1,0,0.0022,Low,xgboost
CUST-00274,Enterprise,Enterprise,Multi-year,North America,17.8,4146.004049999999,3.0,12,9,0,10,4,2,2022-05-15,0,0.16853932584269662,0.0,8.330141436855502,0,0,Promoter,0,0,0,1,0.0022,Low,xgboost
CUST-01131,Mid-Market,Pro,Annual,North America,26.5,666.88,27.8,2,6,1,7,5,5,2021-07-16,0,1.049056603773585,0.03773584905660377,6.504108516680756,0,0,Passive,0,0,0,1,0.0022,Low,xgboost
CUST-00390,Mid-Market,Starter,Annual,North America,0.5,508.72,4.9,2,9,2,10,5,3,2021-07-22,0,4.9,2.0,6.233861555344078,0,0,Promoter,0,1,0,0,0.0022,Low,xgboost
CUST-00898,Enterprise,Pro,Multi-year,North America,8.1,2120.81,40.2,11,9,3,8,3,5,2022-04-06,0,4.962962962962964,0.3703703703703704,7.660024776993611,0,0,Passive,0,0,1,0,0.0021,Low,xgboost
CUST-00647,Mid-Market,Pro,Annual,APAC,52.9,569.83,22.9,1,13,4,9,5,2,2022-04-26,0,0.4328922495274102,0.07561436672967864,6.347091442035163,0,0,Promoter,0,0,0,1,0.0021,Low,xgboost
CUST-01367,Mid-Market,Pro,Annual,APAC,23.4,356.8,17.7,6,18,1,9,3,3,2021-03-13,0,0.7564102564102564,0.042735042735042736,5.879974171074619,0,0,Promoter,0,0,0,1,0.0021,Low,xgboost
CUST-01665,Enterprise,Enterprise,Annual,Europe,18.9,3120.43,20.4,9,18,2,5,1,3,2021-03-02,0,1.0793650793650793,0.10582010582010583,8.046046509134221,0,0,Detractor,1,0,0,1,0.0021,Low,xgboost
CUST-00380,SMB,Pro,Annual,North America,53.5,97.98,42.3,10,10,0,10,4,5,2021-08-23,0,0.7906542056074766,0.0,4.59491780952374,0,0,Promoter,0,0,0,1,0.0021,Low,xgboost
CUST-00452,Mid-Market,Pro,Annual,North America,3.1,1065.23,10.7,16,10,0,3,5,2,2021-08-14,0,3.451612903225806,0.0,6.9718843413028875,0,0,Detractor,1,0,1,0,0.0021,Low,xgboost
CUST-00708,Mid-Market,Starter,Annual,Europe,65.4,293.13,22.4,4,17,0,10,3,1,2021-09-21,0,0.34250764525993876,0.0,5.684021846478046,0,0,Promoter,0,0,0,1,0.0021,Low,xgboost
CUST-01686,Enterprise,Enterprise,Annual,APAC,62.6,1883.77,10.6,6,1,3,10,3,2,2021-12-21,0,0.1693290734824281,0.04792332268370607,7.541561076522444,0,0,Promoter,0,0,0,1,0.002,Low,xgboost
CUST-01229,Enterprise,Pro,Annual,APAC,13.4,1810.6,2.1,6,10,1,8,5,3,2021-04-27,0,0.15671641791044777,0.07462686567164178,7.501965711682058,0,0,Passive,0,0,0,1,0.002,Low,xgboost
CUST-00799,Mid-Market,Starter,Annual,North America,0.8,844.88,9.7,3,17,1,6,4,5,2021-01-23,0,9.7,1.0,6.740377505573784,0,0,Detractor,1,1,0,0,0.002,Low,xgboost
CUST-00514,Enterprise,Enterprise,Multi-year,North America,12.1,1450.08,13.2,11,10,2,8,4,1,2021-09-14,0,1.0909090909090908,0.1652892561983471,7.280063385754419,0,0,Passive,0,0,0,1,0.002,Low,xgboost
CUST-01376,Enterprise,Enterprise,Annual,Europe,30.4,1093.44,23.3,23,19,0,9,3,3,2021-05-24,0,0.7664473684210527,0.0,6.997998095907964,0,0,Promoter,0,0,0,1,0.002,Low,xgboost
CUST-00733,Mid-Market,Pro,Annual,North America,5.3,488.83,35.4,10,6,3,7,4,5,2021-07-08,0,6.679245283018868,0.5660377358490566,6.194058392131981,0,0,Passive,0,0,1,0,0.0019,Low,xgboost
CUST-00951,Mid-Market,Pro,Monthly,Europe,57.2,1207.05,11.1,13,7,2,6,4,4,2022-01-26,0,0.19405594405594404,0.03496503496503496,7.0967627683666645,0,0,Detractor,1,0,0,1,0.0019,Low,xgboost
CUST-00826,Enterprise,Enterprise,Annual,North America,1.5,2341.51,15.7,11,10,1,5,4,4,2022-01-04,0,10.466666666666667,0.6666666666666666,7.758978283046902,0,0,Detractor,1,1,0,0,0.0019,Low,xgboost
CUST-01197,Enterprise,Enterprise,Multi-year,APAC,2.0,2670.18,14.8,14,4,1,10,4,5,2021-12-15,0,7.4,0.5,7.890275601329777,0,0,Promoter,0,1,0,0,0.0019,Low,xgboost
CUST-00292,SMB,Starter,Monthly,North America,3.9,93.97,27.2,13,17,2,6,5,2,2022-02-18,0,6.9743589743589745,0.5128205128205129,4.553561052254861,0,0,Detractor,1,0,1,0,0.0019,Low,xgboost
CUST-00276,SMB,Starter,Monthly,North America,3.4,104.84,11.3,0,19,1,10,5,2,2021-08-28,0,3.323529411764706,0.29411764705882354,4.6619285198067,0,0,Promoter,0,0,1,0,0.0019,Low,xgboost
CUST-01987,Mid-Market,Pro,Monthly,LATAM,10.9,885.91,26.0,6,1,1,8,5,3,2021-05-30,0,2.385321100917431,0.09174311926605504,6.787743511547165,0,0,Passive,0,0,1,0,0.0019,Low,xgboost
CUST-00561,Mid-Market,Pro,Monthly,Europe,0.5,621.86,43.0,3,14,0,9,4,1,2022-04-23,0,43.0,0.0,6.434321774433209,0,0,Promoter,0,1,0,0,0.0019,Low,xgboost
CUST-01917,Enterprise,Enterprise,Annual,North America,8.3,1276.87,24.5,1,16,1,6,2,3,2021-04-26,0,2.9518072289156625,0.12048192771084336,7.1529499083237535,0,0,Detractor,1,0,1,0,0.0019,Low,xgboost
CUST-01816,Enterprise,Enterprise,Multi-year,Europe,2.4,1926.01,8.4,18,17,2,9,5,5,2021-02-05,0,3.5000000000000004,0.8333333333333334,7.563724857814497,0,0,Promoter,0,1,0,0,0.0018,Low,xgboost
CUST-00243,Enterprise,Enterprise,Annual,APAC,6.5,4068.04,7.6,11,4,2,8,4,4,2022-04-30,0,1.169230769230769,0.3076923076923077,8.311162378378537,0,0,Passive,0,0,1,0,0.0018,Low,xgboost
CUST-00376,SMB,Starter,Annual,APAC,4.1,95.77,53.4,12,13,0,10,1,3,2022-01-05,0,13.02439024390244,0.0,4.572337028892851,0,0,Promoter,0,0,1,0,0.0018,Low,xgboost
CUST-00377,Mid-Market,Pro,Monthly,APAC,3.0,851.28,19.0,16,16,0,9,3,5,2021-11-07,0,6.333333333333333,0.0,6.747915111337166,0,0,Promoter,0,0,1,0,0.0018,Low,xgboost
CUST-01773,Enterprise,Enterprise,Annual,North America,6.1,3219.71,4.0,17,3,3,10,4,1,2022-04-29,0,0.6557377049180328,0.49180327868852464,8.077357111126997,0,0,Promoter,0,0,1,0,0.0018,Low,xgboost
CUST-01860,Mid-Market,Pro,Annual,Europe,14.3,768.67,27.6,2,2,0,3,4,2,2022-02-26,0,1.93006993006993,0.0,6.645961851556176,0,0,Detractor,1,0,0,1,0.0018,Low,xgboost
CUST-01400,Mid-Market,Enterprise,Annual,Europe,70.8,505.95,26.2,26,5,1,8,2,4,2021-04-10,0,0.3700564971751413,0.014124293785310734,6.228412379398589,0,0,Passive,0,0,0,1,0.0018,Low,xgboost
CUST-00887,Mid-Market,Pro,Monthly,North America,64.8,1034.75,17.4,1,5,2,10,1,2,2021-09-03,0,0.2685185185185185,0.0308641975308642,6.942881080957511,0,0,Promoter,0,0,0,1,0.0018,Low,xgboost
CUST-01449,Enterprise,Enterprise,Annual,North America,7.0,1400.48,4.2,8,4,3,10,2,5,2021-05-09,0,0.6,0.42857142857142855,7.245284100078474,0,0,Promoter,0,0,1,0,0.0018,Low,xgboost
CUST-01115,Mid-Market,Pro,Annual,North America,18.9,432.82,31.9,7,10,1,10,5,1,2022-04-14,0,1.687830687830688,0.052910052910052914,6.07262970152549,0,0,Promoter,0,0,0,1,0.0018,Low,xgboost
CUST-00382,Mid-Market,Starter,Annual,Europe,16.5,1158.07,34.7,5,6,0,2,4,5,2021-03-10,0,2.103030303030303,0.0,7.055373238409807,0,0,Detractor,1,0,0,1,0.0018,Low,xgboost
CUST-00076,Mid-Market,Pro,Monthly,Europe,3.5,1311.94,12.4,10,13,3,8,4,3,2022-05-02,0,3.542857142857143,0.8571428571428571,7.180024176381282,0,0,Passive,0,0,1,0,0.0018,Low,xgboost
CUST-01258,SMB,Starter,Monthly,North America,62.8,71.92,60.0,1,3,0,10,3,5,2022-02-01,0,0.9554140127388535,0.0,4.289362949810462,0,0,Promoter,0,0,0,1,0.0017,Low,xgboost
CUST-01787,Mid-Market,Pro,Annual,North America,2.1,916.69,30.4,27,19,1,10,4,5,2021-04-18,0,14.476190476190474,0.47619047619047616,6.821859642958361,0,0,Promoter,0,1,0,0,0.0017,Low,xgboost
CUST-01027,Enterprise,Enterprise,Multi-year,North America,34.6,2307.43,15.6,5,2,1,6,3,4,2021-08-15,0,0.4508670520231214,0.028901734104046242,7.744322918766919,0,0,Detractor,1,0,0,1,0.0017,Low,xgboost
CUST-01777,Mid-Market,Pro,Monthly,LATAM,32.3,710.76,27.1,24,12,0,8,4,5,2021-02-07,0,0.8390092879256967,0.0,6.567740775936512,0,0,Passive,0,0,0,1,0.0017,Low,xgboost
CUST-00977,Mid-Market,Starter,Annual,Europe,5.0,733.93,10.1,7,10,0,4,5,4,2021-03-21,0,2.02,0.0,6.599775256582163,0,0,Detractor,1,0,1,0,0.0017,Low,xgboost
CUST-00948,Enterprise,Enterprise,Multi-year,North America,50.5,4060.9,1.4,1,9,4,10,5,4,2021-03-05,0,0.02772277227722772,0.07920792079207921,8.309406123422718,0,0,Promoter,0,0,0,1,0.0017,Low,xgboost
CUST-00952,Mid-Market,Starter,Annual,North America,1.6,643.85,22.8,8,18,0,10,4,3,2021-02-28,0,14.25,0.0,6.4690177316104,0,0,Promoter,0,1,0,0,0.0017,Low,xgboost
CUST-00815,Enterprise,Enterprise,Multi-year,Europe,15.8,1271.94,16.3,22,4,1,7,5,2,2022-03-09,0,1.0316455696202531,0.06329113924050632,7.1490844646893565,0,0,Passive,0,0,0,1,0.0017,Low,xgboost
CUST-00141,Enterprise,Enterprise,Annual,North America,10.8,1203.43,1.4,4,3,1,9,4,1,2021-09-12,0,0.12962962962962962,0.09259259259259259,7.09376170496558,0,0,Promoter,0,0,1,0,0.0017,Low,xgboost
CUST-01921,Mid-Market,Starter,Annual,APAC,1.0,855.53,24.3,4,8,3,6,5,5,2021-01-12,0,24.3,3.0,6.752889343420471,0,0,Detractor,1,1,0,0,0.0017,Low,xgboost
CUST-00396,Enterprise,Enterprise,Multi-year,Europe,11.9,2556.81,14.1,28,7,1,8,4,1,2022-03-03,0,1.184873949579832,0.08403361344537814,7.846906702601398,0,0,Passive,0,0,1,0,0.0017,Low,xgboost
CUST-00402,Enterprise,Pro,Multi-year,North America,28.6,4146.004049999999,27.6,5,6,3,9,4,4,2021-07-15,0,0.965034965034965,0.1048951048951049,8.330141436855502,0,0,Promoter,0,0,0,1,0.0017,Low,xgboost
CUST-00472,Enterprise,Enterprise,Annual,LATAM,15.1,903.6,16.8,11,16,4,5,5,1,2022-03-31,0,1.1125827814569538,0.26490066225165565,6.8074928570437425,0,0,Detractor,1,0,0,1,0.0017,Low,xgboost
CUST-00273,Enterprise,Enterprise,Annual,North America,47.3,1540.5,9.1,8,9,4,5,4,3,2021-02-20,0,0.19238900634249473,0.08456659619450317,7.340511247326205,0,0,Detractor,1,0,0,1,0.0017,Low,xgboost
CUST-00721,Enterprise,Enterprise,Annual,Europe,6.8,1967.25,4.8,15,14,1,7,4,5,2021-09-17,0,0.7058823529411765,0.14705882352941177,7.5849001020645765,0,0,Passive,0,0,1,0,0.0017,Low,xgboost
CUST-00684,Mid-Market,Pro,Annual,North America,38.9,686.61,46.5,16,3,1,6,1,3,2021-11-28,0,1.1953727506426737,0.02570694087403599,6.533221816742092,0,0,Detractor,1,0,0,1,0.0017,Low,xgboost
CUST-01397,SMB,Starter,Monthly,North America,8.6,110.24,42.1,5,14,1,7,5,4,2021-04-26,0,4.895348837209303,0.11627906976744186,4.711690029365764,0,0,Passive,0,0,1,0,0.0017,Low,xgboost
CUST-01907,Enterprise,Enterprise,Multi-year,LATAM,9.0,2118.27,19.1,4,15,3,4,5,1,2021-09-16,0,2.1222222222222222,0.3333333333333333,7.658826968744916,0,0,Detractor,1,0,1,0,0.0017,Low,xgboost
CUST-00044,Enterprise,Pro,Multi-year,North America,35.8,2821.25,7.7,5,18,1,7,1,1,2021-06-07,0,0.2150837988826816,0.02793296089385475,7.945289718141656,0,0,Passive,0,0,0,1,0.0017,Low,xgboost
CUST-00490,Enterprise,Enterprise,Annual,North America,6.5,3481.01,10.4,2,19,0,8,4,1,2021-02-18,0,1.6,0.0,8.155364992236704,0,0,Passive,0,0,1,0,0.0017,Low,xgboost
CUST-01352,Mid-Market,Enterprise,Monthly,Europe,23.0,628.99,28.0,4,10,1,3,2,1,2021-11-09,0,1.2173913043478262,0.043478260869565216,6.445703946243728,0,0,Detractor,1,0,0,1,0.0016,Low,xgboost
CUST-00933,Enterprise,Pro,Annual,Europe,3.2,1744.62,13.2,12,3,3,4,4,2,2022-01-04,0,4.124999999999999,0.9375,7.4648650723917225,0,0,Detractor,1,0,1,0,0.0016,Low,xgboost
CUST-00468,Enterprise,Pro,Multi-year,LATAM,3.3,2128.42,60.0,28,17,1,1,5,2,2021-07-18,0,18.181818181818183,0.30303030303030304,7.663604921153483,0,0,Detractor,1,0,1,0,0.0016,Low,xgboost
CUST-01539,SMB,Starter,Annual,Europe,53.3,139.43,31.4,5,4,2,10,3,1,2022-02-01,0,0.5891181988742964,0.0375234521575985,4.944709143980089,0,0,Promoter,0,0,0,1,0.0016,Low,xgboost
CUST-00505,Mid-Market,Pro,Annual,North America,4.9,577.32,29.3,14,12,1,10,4,3,2021-04-21,0,5.979591836734693,0.2040816326530612,6.360127348692042,0,0,Promoter,0,0,1,0,0.0016,Low,xgboost
CUST-00183,Enterprise,Pro,Annual,APAC,10.7,2323.58,22.2,0,18,1,8,5,1,2021-04-29,0,2.074766355140187,0.09345794392523366,7.751294656541864,0,0,Passive,0,0,1,0,0.0016,Low,xgboost
CUST-01196,Enterprise,Enterprise,Annual,North America,9.3,1735.97,50.9,6,2,1,0,4,1,2021-01-10,0,5.473118279569892,0.1075268817204301,7.459897494934789,0,0,Detractor,1,0,1,0,0.0016,Low,xgboost
CUST-01049,Enterprise,Enterprise,Multi-year,North America,13.4,2085.07,12.0,6,12,1,9,4,5,2021-06-27,0,0.8955223880597015,0.07462686567164178,7.643037192044672,0,0,Promoter,0,0,0,1,0.0016,Low,xgboost
CUST-01650,Mid-Market,Pro,Annual,North America,72.0,541.64,17.6,3,15,2,10,2,3,2022-01-11,0,0.24444444444444446,0.027777777777777776,6.296446116637824,0,0,Promoter,0,0,0,1,0.0016,Low,xgboost
CUST-01640,Enterprise,Pro,Annual,APAC,31.1,895.35,34.6,13,18,5,8,5,1,2021-03-14,1,1.112540192926045,0.1607717041800643,6.798330961700848,0,0,Passive,0,0,0,1,0.0016,Low,xgboost
CUST-01611,Enterprise,Enterprise,Multi-year,Europe,0.8,1692.58,6.3,1,1,0,7,5,2,2021-06-17,0,6.3,0.0,7.434599910587015,0,0,Passive,0,1,0,0,0.0016,Low,xgboost
CUST-01687,Enterprise,Enterprise,Annual,LATAM,3.1,1358.1,2.1,8,4,3,8,4,3,2021-07-27,0,0.6774193548387097,0.9677419354838709,7.214577994961301,0,0,Passive,0,0,1,0,0.0016,Low,xgboost
CUST-00051,Enterprise,Enterprise,Annual,Europe,25.5,3656.04,32.1,15,3,4,7,4,4,2021-09-01,0,1.2588235294117647,0.1568627450980392,8.204409356016825,0,0,Passive,0,0,0,1,0.0016,Low,xgboost
CUST-00363,SMB,Starter,Monthly,Europe,35.1,127.88,0.9,2,11,4,10,5,4,2021-08-29,0,0.02564102564102564,0.11396011396011396,4.858881738868719,0,0,Promoter,0,0,0,1,0.0016,Low,xgboost
CUST-01389,Enterprise,Pro,Annual,Europe,27.2,3277.01,19.7,31,15,3,9,2,1,2022-02-16,0,0.7242647058823529,0.11029411764705882,8.094991809939756,1,0,Promoter,0,0,0,1,0.0016,Low,xgboost
CUST-00915,Mid-Market,Starter,Annual,North America,0.7,565.09,13.3,21,17,5,5,5,1,2021-07-01,0,13.3,5.0,6.338753076163044,0,0,Detractor,1,1,0,0,0.0016,Low,xgboost
CUST-00056,Enterprise,Enterprise,Annual,APAC,25.8,2232.78,13.8,25,5,1,5,4,1,2022-03-04,0,0.5348837209302326,0.03875968992248062,7.711450496713614,0,0,Detractor,1,0,0,1,0.0015,Low,xgboost
CUST-01051,Enterprise,Pro,Multi-year,APAC,15.3,2355.19,21.2,18,11,1,8,4,1,2022-01-23,0,1.3856209150326797,0.06535947712418301,7.7648011866811215,0,0,Passive,0,0,0,1,0.0015,Low,xgboost
CUST-00848,Enterprise,Pro,Multi-year,LATAM,19.6,2465.6,11.2,23,19,1,10,3,1,2021-06-22,0,0.5714285714285714,0.0510204081632653,7.810595963131887,0,0,Promoter,0,0,0,1,0.0015,Low,xgboost
CUST-00200,Mid-Market,Pro,Monthly,Europe,26.0,435.59,59.5,35,5,2,8,5,4,2021-05-15,0,2.2884615384615383,0.07692307692307693,6.078994539593345,1,0,Passive,0,0,0,1,0.0015,Low,xgboost
CUST-00268,Mid-Market,Starter,Annual,North America,15.6,478.4,60.0,26,11,1,9,4,1,2021-07-05,0,3.8461538461538463,0.06410256410256411,6.172535322000284,0,0,Promoter,0,0,0,1,0.0015,Low,xgboost
CUST-01728,Enterprise,Pro,Annual,Europe,2.8,2015.09,15.8,0,9,3,6,5,5,2021-06-18,0,5.642857142857143,1.0714285714285714,7.60891527105194,0,0,Detractor,1,1,0,0,0.0015,Low,xgboost
CUST-01520,Enterprise,Pro,Annual,Europe,11.7,2245.7,10.9,22,5,0,7,4,3,2021-08-27,0,0.9316239316239318,0.0,7.717217751923431,0,0,Passive,0,0,1,0,0.0015,Low,xgboost
CUST-00394,Mid-Market,Starter,Annual,Europe,3.4,924.1,8.4,8,6,4,7,5,5,2022-03-03,0,2.4705882352941178,1.1764705882352942,6.829901839777273,0,0,Passive,0,0,1,0,0.0015,Low,xgboost
CUST-01186,Enterprise,Enterprise,Multi-year,Europe,4.3,3004.96,6.0,5,18,1,10,4,3,2021-02-04,0,1.3953488372093024,0.23255813953488372,8.008352263504491,0,0,Promoter,0,0,1,0,0.0015,Low,xgboost
CUST-00281,Enterprise,Pro,Annual,APAC,6.2,2481.25,8.7,16,19,1,7,5,2,2021-05-01,0,1.4032258064516128,0.16129032258064516,7.816920685913703,0,0,Passive,0,0,1,0,0.0014,Low,xgboost
CUST-00008,Enterprise,Enterprise,Annual,Europe,1.1,1844.8,3.0,23,19,0,7,5,1,2021-09-19,0,2.727272727272727,0.0,7.520668066831476,0,0,Passive,0,1,0,0,0.0014,Low,xgboost
CUST-01545,Enterprise,Enterprise,Annual,Europe,10.9,1930.62,21.8,5,3,2,10,3,2,2021-02-24,0,2.0,0.18348623853211007,7.566114308056365,0,0,Promoter,0,0,1,0,0.0014,Low,xgboost
CUST-01023,Enterprise,Enterprise,Annual,North America,11.4,2316.73,44.9,3,17,3,1,2,5,2021-11-06,0,3.9385964912280698,0.2631578947368421,7.7483435373915075,0,0,Detractor,1,0,1,0,0.0014,Low,xgboost
CUST-01201,Mid-Market,Pro,Monthly,Europe,15.0,535.05,49.6,18,1,1,6,5,4,2021-01-16,0,3.3066666666666666,0.06666666666666667,6.2842274403022484,0,0,Detractor,1,0,0,1,0.0014,Low,xgboost
CUST-00175,Mid-Market,Enterprise,Monthly,LATAM,72.0,555.16,27.1,22,11,4,9,4,2,2021-07-12,0,0.3763888888888889,0.05555555555555555,6.321056022636973,0,0,Promoter,0,0,0,1,0.0014,Low,xgboost
CUST-00398,SMB,Starter,Monthly,North America,65.7,195.38,28.9,14,11,1,8,3,5,2021-10-26,0,0.4398782343987823,0.015220700152207,5.280051557741144,0,0,Passive,0,0,0,1,0.0014,Low,xgboost
CUST-00726,Mid-Market,Starter,Annual,APAC,30.3,469.32,20.2,5,18,0,8,5,1,2021-04-14,0,0.6666666666666666,0.0,6.153413314093999,0,0,Passive,0,0,0,1,0.0014,Low,xgboost
CUST-01742,Mid-Market,Pro,Annual,Europe,0.5,814.09,6.9,2,18,4,9,5,2,2021-06-28,0,6.9,4.0,6.7032985365918325,0,0,Promoter,0,1,0,0,0.0014,Low,xgboost
